id,temperatureVal,currentVal,vibrationVal,rpmVal,receivedTime,classifier,intClassifier
1812,28.26,0,0.39,0,2016-02-22 14:10:32,norpm,0
1813,28.22,0,0.17,0,2016-02-22 14:10:34,norpm,0
1814,28.19,0,0.35,0,2016-02-22 14:10:36,norpm,0
1815,28.23,0,0.22,0,2016-02-22 14:10:38,norpm,0
1816,28.2,0,0.15,0,2016-02-22 14:10:40,norpm,0
1817,28.25,0,0.37,0,2016-02-22 14:10:42,norpm,0
1818,28.24,0,0.2,0,2016-02-22 14:10:44,norpm,0
1819,28.15,0,0.42,0,2016-02-22 14:10:46,norpm,0
1820,28.22,0,0.15,0,2016-02-22 14:10:48,norpm,0
1821,28.22,0,0.24,0,2016-02-22 14:10:50,norpm,0
1822,28.14,0,0.39,0,2016-02-22 14:10:52,norpm,0
1823,27.91,0,0.2,0,2016-02-22 14:10:54,norpm,0
1824,27.98,0,0.42,0,2016-02-22 14:10:56,norpm,0
1825,28.02,0,0.22,0,2016-02-22 14:10:58,norpm,0
1826,27.96,0,0.13,0,2016-02-22 14:11:00,norpm,0
1827,28.11,0,0.37,0,2016-02-22 14:11:02,norpm,0
1828,28.1,0,0.22,0,2016-02-22 14:11:04,norpm,0
1829,28.11,0,0.28,0,2016-02-22 14:11:06,norpm,0
1830,28.17,0,0.35,0,2016-02-22 14:11:08,norpm,0
1831,28.08,0,0.11,0,2016-02-22 14:11:10,norpm,0
1832,27.9,0,0.26,0,2016-02-22 14:11:12,norpm,0
1833,27.9,0,0.39,0,2016-02-22 14:11:14,norpm,0
1834,28.01,0,0.2,0,2016-02-22 14:11:16,norpm,0
1835,28.08,0,0.31,0,2016-02-22 14:11:18,norpm,0
1836,28.05,0,0.24,0,2016-02-22 14:11:20,norpm,0
1837,28.01,0,0.22,0,2016-02-22 14:11:22,norpm,0
1838,28.08,0,0.26,0,2016-02-22 14:11:24,norpm,0
1839,28.05,0,0.37,0,2016-02-22 14:11:26,norpm,0
1840,27.98,0,0.09,0,2016-02-22 14:11:28,norpm,0
1841,28.09,0,0.35,0,2016-02-22 14:11:30,norpm,0
1842,28.06,0,0.24,0,2016-02-22 14:11:32,norpm,0
1843,28.01,0,0.09,0,2016-02-22 14:11:35,norpm,0
1844,28.08,0,0.11,0,2016-02-22 14:11:37,norpm,0
1845,28.07,0,0.28,0,2016-02-22 14:11:39,norpm,0
1846,28.06,0,0.35,0,2016-02-22 14:11:41,norpm,0
1847,28.08,0,0.2,0,2016-02-22 14:11:43,norpm,0
1848,28.1,0,0.37,0,2016-02-22 14:11:45,norpm,0
1849,28.06,0,0.26,0,2016-02-22 14:11:47,norpm,0
1850,28.06,0,0.11,0,2016-02-22 14:11:49,norpm,0
1851,28.08,0,0.37,0,2016-02-22 14:11:51,norpm,0
1852,28.06,0,0.26,0,2016-02-22 14:11:53,norpm,0
1853,28,0,0.2,0,2016-02-22 14:11:55,norpm,0
1854,28,0,0.37,0,2016-02-22 14:11:57,norpm,0
1855,27.99,0,0.15,0,2016-02-22 14:11:59,norpm,0
1856,28,0,0.28,0,2016-02-22 14:12:01,norpm,0
1857,27.98,0,0.39,0,2016-02-22 14:12:03,norpm,0
1858,27.94,0,0.17,0,2016-02-22 14:12:05,norpm,0
1859,27.91,0,0.35,0,2016-02-22 14:12:07,norpm,0
1860,27.86,0,0.28,0,2016-02-22 14:12:09,norpm,0
1861,27.99,0,0.15,0,2016-02-22 14:12:11,norpm,0
1862,27.97,0,0.39,0,2016-02-22 14:12:13,norpm,0
1863,27.88,0,0.2,0,2016-02-22 14:12:15,norpm,0
1864,27.9,0,0.37,0,2016-02-22 14:12:17,norpm,0
1865,27.95,0,0.24,0,2016-02-22 14:12:19,norpm,0
1866,28.01,0,0.15,0,2016-02-22 14:12:21,norpm,0
1867,28.01,0,0.42,0,2016-02-22 14:12:23,norpm,0
1868,27.98,0,0.2,0,2016-02-22 14:12:25,norpm,0
1869,27.83,0,0.37,0,2016-02-22 14:12:27,norpm,0
1870,27.82,0,0.15,0,2016-02-22 14:12:29,norpm,0
1871,27.89,0,0.22,0,2016-02-22 14:12:31,norpm,0
1872,27.86,0,0.11,0,2016-02-22 14:12:33,norpm,0
1873,27.85,0,0.24,0,2016-02-22 14:12:35,norpm,0
1874,27.88,0,0.35,0,2016-02-22 14:12:38,norpm,0
1875,27.91,0,0.15,0,2016-02-22 14:12:40,norpm,0
1876,27.89,0,0.37,0,2016-02-22 14:12:42,norpm,0
1877,27.88,0,0.2,0,2016-02-22 14:12:44,norpm,0
1878,27.86,0,0.35,0,2016-02-22 14:12:46,norpm,0
1879,27.91,0,0.28,0,2016-02-22 14:12:48,norpm,0
1880,27.91,0,0.13,0,2016-02-22 14:12:50,norpm,0
1881,27.9,0,0.42,0,2016-02-22 14:12:52,norpm,0
1882,27.91,0,0.33,0,2016-02-22 14:12:54,norpm,0
1883,27.93,0,0.22,0,2016-02-22 14:12:56,norpm,0
1884,27.94,0,0.17,0,2016-02-22 14:12:58,norpm,0
1885,27.93,0,0.37,0,2016-02-22 14:13:00,norpm,0
1886,27.9,0,0.2,0,2016-02-22 14:13:02,norpm,0
1887,27.83,0,0.35,0,2016-02-22 14:13:04,norpm,0
1888,27.87,0,0.26,0,2016-02-22 14:13:06,norpm,0
1889,27.81,0,0.13,0,2016-02-22 14:13:08,norpm,0
1890,27.85,0,0.39,0,2016-02-22 14:13:10,norpm,0
1891,27.8,0,0.17,0,2016-02-22 14:13:12,norpm,0
1892,27.7,0,0.33,0,2016-02-22 14:13:14,norpm,0
1893,27.73,0,0.24,0,2016-02-22 14:13:16,norpm,0
1894,27.75,0,0.22,0,2016-02-22 14:13:18,norpm,0
1895,27.84,0,0.37,0,2016-02-22 14:13:20,norpm,0
1896,27.88,0,0.2,0,2016-02-22 14:13:22,norpm,0
1897,27.85,0,0.37,0,2016-02-22 14:13:24,norpm,0
1898,27.85,0,0.26,0,2016-02-22 14:13:26,norpm,0
1899,27.83,0,0.15,0,2016-02-22 14:13:28,norpm,0
1900,27.8,0,0.39,0,2016-02-22 14:13:30,norpm,0
1901,27.77,0,0.2,0,2016-02-22 14:13:32,norpm,0
1902,27.81,0,0.33,0,2016-02-22 14:13:34,norpm,0
1903,27.83,0,0.26,0,2016-02-22 14:13:36,norpm,0
1904,27.81,0,0.13,0,2016-02-22 14:13:38,norpm,0
1905,27.74,0,0.37,0,2016-02-22 14:13:41,norpm,0
1906,27.75,0,0.22,0,2016-02-22 14:13:43,norpm,0
1907,27.79,0,0.33,0,2016-02-22 14:13:45,norpm,0
1908,27.8,0,0.33,0,2016-02-22 14:13:47,norpm,0
1909,27.8,0,0.11,0,2016-02-22 14:13:49,norpm,0
1910,27.81,0,0.37,0,2016-02-22 14:13:51,norpm,0
1911,27.84,0,0.24,0,2016-02-22 14:13:53,norpm,0
1912,27.77,0,0.26,0,2016-02-22 14:13:55,norpm,0
1913,27.77,0,0.35,0,2016-02-22 14:13:57,norpm,0
1914,27.66,0,0.13,0,2016-02-22 14:13:59,norpm,0
1915,27.72,0,0.28,0,2016-02-22 14:14:01,norpm,0
1916,27.79,0,0.37,8,2016-02-22 14:14:03,norpm,0
1917,27.79,0,0.2,13,2016-02-22 14:14:05,norpm,0
1918,27.77,0,0.39,8,2016-02-22 14:14:07,norpm,0
1919,27.74,0,0.26,0,2016-02-22 14:14:09,norpm,0
1920,27.7,0,0.11,7,2016-02-22 14:14:11,norpm,0
1921,27.54,0,0.37,7,2016-02-22 14:14:13,norpm,0
1922,27.6,0,0.26,4,2016-02-22 14:14:15,norpm,0
1923,27.63,0,0.2,0,2016-02-22 14:14:17,norpm,0
1924,27.65,0,0.42,0,2016-02-22 14:14:19,norpm,0
1925,27.71,0,0.2,0,2016-02-22 14:14:21,norpm,0
1926,27.69,0,0.13,0,2016-02-22 14:14:23,norpm,0
1927,27.65,0,0.37,0,2016-02-22 14:14:25,norpm,0
1928,27.6,0,0.22,0,2016-02-22 14:14:27,norpm,0
1929,27.62,0,0.28,0,2016-02-22 14:14:29,norpm,0
1930,27.61,0,0.5,0,2016-02-22 14:14:31,norpm,0
1931,27.6,0,0.37,0,2016-02-22 14:14:33,norpm,0
1932,27.57,0,0.31,0,2016-02-22 14:14:35,norpm,0
1933,27.59,0,0.2,0,2016-02-22 14:14:37,norpm,0
1934,27.61,0,0.42,0,2016-02-22 14:14:39,norpm,0
1935,27.6,0,0.2,0,2016-02-22 14:14:41,norpm,0
1936,27.59,0,0.17,4,2016-02-22 14:14:43,norpm,0
1937,27.68,0,0.39,8,2016-02-22 14:14:46,norpm,0
1938,27.69,0,0.22,13,2016-02-22 14:14:48,norpm,0
1939,27.72,0,0.28,5,2016-02-22 14:14:50,norpm,0
1940,27.73,0,0.39,1,2016-02-22 14:14:52,norpm,0
1941,27.65,0,0.15,0,2016-02-22 14:14:54,norpm,0
1942,27.68,0,0.31,0,2016-02-22 14:14:56,norpm,0
1943,27.7,0,0.35,0,2016-02-22 14:14:58,norpm,0
1944,27.72,0,0.2,0,2016-02-22 14:15:00,norpm,0
1945,27.69,0,0.35,0,2016-02-22 14:15:02,norpm,0
1946,27.7,0,0.26,0,2016-02-22 14:15:04,norpm,0
1947,27.73,0,0.11,0,2016-02-22 14:15:06,norpm,0
1948,27.63,0,0.28,0,2016-02-22 14:15:08,norpm,0
1949,27.61,0,0.35,0,2016-02-22 14:15:10,norpm,0
1950,27.67,0,0.17,0,2016-02-22 14:15:12,norpm,0
1951,27.68,0,0.2,0,2016-02-22 14:15:14,norpm,0
1952,27.67,0,0.37,0,2016-02-22 14:15:16,norpm,0
1953,27.64,0,0.22,0,2016-02-22 14:15:18,norpm,0
1954,27.61,0,0.28,0,2016-02-22 14:15:20,norpm,0
1955,27.61,0,0.39,0,2016-02-22 14:15:22,norpm,0
1956,27.62,0,0.04,0,2016-02-22 14:15:24,norpm,0
1957,27.59,0,0.37,0,2016-02-22 14:15:26,norpm,0
1958,27.61,0,0.35,0,2016-02-22 14:15:28,norpm,0
1959,27.6,0,0.11,0,2016-02-22 14:15:30,norpm,0
1960,27.57,0,0.35,0,2016-02-22 14:15:32,norpm,0
1961,27.56,0,0.35,0,2016-02-22 14:15:34,norpm,0
1962,27.57,0,0.15,0,2016-02-22 14:15:36,norpm,0
1963,27.52,0,0.37,0,2016-02-22 14:15:38,norpm,0
1964,27.41,0,0.2,0,2016-02-22 14:15:40,norpm,0
1965,27.46,0,0.15,4,2016-02-22 14:15:42,norpm,0
1966,27.5,0,0.39,4,2016-02-22 14:15:44,norpm,0
1967,27.53,0,0.22,4,2016-02-22 14:15:46,norpm,0
1968,27.52,0,0.24,0,2016-02-22 14:15:48,norpm,0
1969,27.48,0,0.35,0,2016-02-22 14:15:51,norpm,0
1970,27.49,0,0.13,0,2016-02-22 14:15:53,norpm,0
1971,27.52,0,0.26,0,2016-02-22 14:15:55,norpm,0
1972,27.53,0,0.35,0,2016-02-22 14:15:57,norpm,0
1973,27.53,0,0.2,0,2016-02-22 14:15:59,norpm,0
1974,27.55,0,0.28,0,2016-02-22 14:16:01,norpm,0
1975,27.48,0,0.39,0,2016-02-22 14:16:03,norpm,0
1976,27.47,0,0.17,0,2016-02-22 14:16:05,norpm,0
1977,27.48,0,0.33,0,2016-02-22 14:16:15,norpm,0
1978,27.47,0,0.2,0,2016-02-22 14:16:17,norpm,0
1979,27.53,0.63,2.93,22,2016-02-22 14:16:19,load,4
1980,27.51,0.59,1.73,625,2016-02-22 14:16:21,load,4
1981,27.5,0.5,0.33,1321,2016-02-22 14:16:23,load,4
1982,27.55,0.5,1.2,1810,2016-02-22 14:16:25,load,4
1983,27.58,0.5,4.79,1853,2016-02-22 14:16:27,load,4
1984,27.55,0.5,4.07,1769,2016-02-22 14:16:29,load,4
1985,27.55,0.5,1.22,2011,2016-02-22 14:16:31,load,4
1986,27.56,0.5,3.04,2285,2016-02-22 14:16:33,load,4
1987,27.53,0.5,3.63,2300,2016-02-22 14:16:35,load,4
1988,27.5,0.51,0.79,2207,2016-02-22 14:16:37,load,4
1989,27.56,0.51,0.59,2185,2016-02-22 14:16:40,load,4
1990,27.56,0.5,4.57,2138,2016-02-22 14:16:42,load,4
1991,27.6,0.5,5.16,2156,2016-02-22 14:16:44,load,4
1992,27.6,0.51,6.04,2252,2016-02-22 14:16:46,load,4
1993,27.54,0.51,1.82,2195,2016-02-22 14:16:48,load,4
1994,27.58,0.51,1.09,2080,2016-02-22 14:16:50,load,4
1995,27.74,0.51,1.44,2231,2016-02-22 14:16:52,load,4
1996,27.78,0.51,2.06,2296,2016-02-22 14:16:54,load,4
1997,27.75,0.51,3.3,2318,2016-02-22 14:16:56,load,4
1998,27.71,0.51,1.84,2305,2016-02-22 14:16:58,load,4
1999,27.78,0.54,1.64,2257,2016-02-22 14:17:00,load,4
2000,27.81,0.53,1.84,2209,2016-02-22 14:17:02,load,4
2001,27.87,0.53,1.12,2251,2016-02-22 14:17:04,load,4
2002,27.83,0.54,1.05,2125,2016-02-22 14:17:06,load,4
2003,27.83,0.55,1.2,2044,2016-02-22 14:17:08,load,4
2004,27.85,0.56,3.35,2222,2016-02-22 14:17:10,load,4
2005,27.86,0.52,4.59,2173,2016-02-22 14:17:12,load,4
2006,27.9,0.58,3.83,2155,2016-02-22 14:17:14,load,4
2007,27.91,0.57,1.68,2278,2016-02-22 14:17:17,load,4
2008,27.97,0.55,0.96,2293,2016-02-22 14:17:19,load,4
2009,27.95,0.58,1.92,2162,2016-02-22 14:17:21,load,4
2010,27.94,0.58,5.23,2086,2016-02-22 14:17:23,load,4
2011,27.96,0.54,0.59,2053,2016-02-22 14:17:25,load,4
2012,28.14,0.45,1.84,1990,2016-02-22 14:17:27,load,4
2013,28.24,0.35,1.51,1802,2016-02-22 14:17:29,load,4
2014,28.07,0.44,1.14,1511,2016-02-22 14:17:31,load,4
2015,28.05,0.46,1.79,1049,2016-02-22 14:17:33,load,4
2016,28.13,0.46,3.26,991,2016-02-22 14:17:35,load,4
2017,28.17,0.46,1.73,1004,2016-02-22 14:17:37,load,4
2018,28.19,0.46,2.25,1001,2016-02-22 14:17:39,load,4
2019,28.13,0.46,2.21,1001,2016-02-22 14:17:41,load,4
2020,28.24,0.46,2.45,1015,2016-02-22 14:17:43,load,4
2021,28.28,0.46,2.43,1034,2016-02-22 14:17:45,load,4
2022,28.3,0.49,1.4,1112,2016-02-22 14:17:47,load,4
2023,28.29,0.57,1.86,1352,2016-02-22 14:17:49,load,4
2024,28.23,0.59,1.33,1573,2016-02-22 14:17:51,load,4
2025,28.3,0.59,1.82,1594,2016-02-22 14:17:54,load,4
2026,28.29,0.57,1.86,1531,2016-02-22 14:17:56,load,4
2027,28.35,0.62,3,1472,2016-02-22 14:17:58,load,4
2028,28.38,0.61,1.77,1427,2016-02-22 14:18:00,load,4
2029,28.42,0.62,1.66,1433,2016-02-22 14:18:02,load,4
2030,28.51,0.62,2.14,1396,2016-02-22 14:18:04,load,4
2031,28.5,0.48,2.3,1316,2016-02-22 14:18:06,load,4
2032,28.48,0.46,1.27,1136,2016-02-22 14:18:08,load,4
2033,28.52,0.61,1.05,1045,2016-02-22 14:18:10,load,4
2034,28.52,0.62,2.95,1051,2016-02-22 14:18:12,load,4
2035,28.5,0.64,2.08,1019,2016-02-22 14:18:14,load,4
2036,28.6,0.64,1.27,1016,2016-02-22 14:18:16,load,4
2037,28.59,0.62,1.55,994,2016-02-22 14:18:18,load,4
2038,28.59,0.62,1.27,1010,2016-02-22 14:18:20,load,4
2039,28.67,0.64,1.07,1055,2016-02-22 14:18:22,load,4
2040,28.7,0.59,1.97,1120,2016-02-22 14:18:24,load,4
2041,28.7,0.57,1.51,1082,2016-02-22 14:18:26,load,4
2042,28.69,0.56,1.12,1046,2016-02-22 14:18:28,load,4
2043,28.69,0.56,1.16,1000,2016-02-22 14:18:30,load,4
2044,28.7,0.56,2.47,1019,2016-02-22 14:18:33,load,4
2045,28.69,0.53,2.03,1087,2016-02-22 14:18:35,load,4
2046,28.64,0.45,1.44,1082,2016-02-22 14:18:37,load,4
2047,28.75,0.03,0.35,890,2016-02-22 14:18:39,load,4
2048,28.83,0,0.24,526,2016-02-22 14:18:41,load,4
2049,28.82,0,0.02,123,2016-02-22 14:18:43,load,4
2050,28.78,0,0.2,12,2016-02-22 14:18:45,load,4
2051,28.77,0,0.13,0,2016-02-22 14:18:47,load,4
2052,28.66,0,0.22,0,2016-02-22 14:18:49,load,4
2053,28.66,0,0,0,2016-02-22 14:18:51,load,4
2054,28.64,0,0.11,0,2016-02-22 14:18:53,load,4
2055,28.7,0,0.17,0,2016-02-22 14:18:55,load,4
2056,28.72,0,0.11,0,2016-02-22 14:18:57,load,4
2057,28.79,0,0.22,0,2016-02-22 14:18:59,load,4
2058,28.83,0,0.11,0,2016-02-22 14:19:01,load,4
2059,28.9,0,0.13,0,2016-02-22 14:19:03,load,4
2060,28.9,0,0.2,0,2016-02-22 14:19:05,load,4
2061,28.88,0,0.13,0,2016-02-22 14:19:07,load,4
2062,28.88,0,0.24,0,2016-02-22 14:19:09,load,4
2063,28.86,0,0.07,0,2016-02-22 14:19:11,load,4
2064,28.53,0,0.24,0,2016-02-22 14:19:34,load,4
2065,28.65,0,0.07,0,2016-02-22 14:19:36,load,4
2066,28.47,0,0.11,0,2016-02-22 14:19:38,load,4
2067,28.68,0,0.22,0,2016-02-22 14:19:40,load,4
2068,28.71,0,0.11,0,2016-02-22 14:19:42,load,4
2069,28.81,0,0.28,0,2016-02-22 14:19:44,load,4
2070,28.86,0,0.09,0,2016-02-22 14:19:46,load,4
2071,28.86,0,0.09,0,2016-02-22 14:19:48,load,4
2072,28.86,0,0.24,0,2016-02-22 14:19:50,load,4
2073,28.89,0,0.15,0,2016-02-22 14:19:52,load,4
2074,28.8,0,0.02,0,2016-02-22 14:19:54,load,4
2075,28.82,0,0.02,0,2016-02-22 14:19:56,load,4
2076,28.82,0.06,0,0,2016-02-22 14:19:58,load,4
2077,28.83,0.66,0.94,0,2016-02-22 14:20:00,load,4
2078,28.86,0.46,3,4,2016-02-22 14:20:02,load,4
2079,28.86,0.45,1.64,7,2016-02-22 14:20:04,load,4
2080,28.86,0.45,1.95,7,2016-02-22 14:20:06,load,4
2081,28.87,0.58,2.8,0,2016-02-22 14:20:09,load,4
2082,28.89,0.59,2.32,0,2016-02-22 14:20:11,load,4
2083,28.94,0.59,1.25,0,2016-02-22 14:20:13,load,4
2084,28.97,0.59,2.45,2,2016-02-22 14:20:15,load,4
2085,28.93,0.59,1.95,2,2016-02-22 14:20:17,load,4
2086,28.98,0.58,3.22,1,2016-02-22 14:20:19,load,4
2087,28.97,0.49,1.75,0,2016-02-22 14:20:21,load,4
2088,28.97,0.28,1.31,0,2016-02-22 14:20:23,load,4
2089,28.95,0,0.09,0,2016-02-22 14:20:25,load,4
2090,28.91,0,0.09,0,2016-02-22 14:20:27,load,4
2091,28.82,0,0.2,0,2016-02-22 14:20:29,load,4
2092,28.88,0.87,2.36,0,2016-02-22 14:20:31,load,4
2093,28.97,0.51,3.39,0,2016-02-22 14:20:33,load,4
2094,29,0.48,4.24,0,2016-02-22 14:20:35,load,4
2095,29.03,0.47,2.84,0,2016-02-22 14:20:37,load,4
2096,29.09,0.48,3.17,0,2016-02-22 14:20:39,load,4
2097,29.1,0.47,2.28,0,2016-02-22 14:20:41,load,4
2098,29.16,0.47,1.2,0,2016-02-22 14:20:43,load,4
2099,29.27,0.47,2.93,0,2016-02-22 14:20:45,load,4
2100,29.18,0.47,1.12,0,2016-02-22 14:20:47,load,4
2101,29.13,0.47,2.25,0,2016-02-22 14:20:49,load,4
2102,29.16,0.47,1.12,0,2016-02-22 14:20:52,load,4
2103,29.3,0.48,1.49,228,2016-02-22 14:20:54,load,4
2104,29.33,0.49,0.96,884,2016-02-22 14:20:56,load,4
2105,29.25,0.49,1.33,1675,2016-02-22 14:20:58,load,4
2106,29.21,0.49,5.21,1931,2016-02-22 14:21:00,load,4
2107,29.18,0.49,0.59,2026,2016-02-22 14:21:02,load,4
2108,29.26,0.49,2.3,2021,2016-02-22 14:21:04,load,4
2109,29.26,0.49,5.27,2011,2016-02-22 14:21:06,load,4
2110,29.31,0.48,0.87,1942,2016-02-22 14:21:08,load,4
2111,29.44,0.03,0.83,1736,2016-02-22 14:21:10,load,4
2112,29.35,0,0.35,30,2016-02-22 14:21:16,load,4
2113,29.45,0,0.35,0,2016-02-22 14:21:18,load,4
2114,29.4,0,0.9,0,2016-02-22 14:21:20,load,4
2115,29.37,0,0.55,0,2016-02-22 14:21:22,load,4
2116,29.42,0.05,0.11,4,2016-02-22 14:21:24,load,4
2117,29.43,0.59,0.88,169,2016-02-22 14:21:26,load,4
2118,29.52,0.64,3.26,568,2016-02-22 14:21:28,load,4
2119,29.55,0.56,1.01,1175,2016-02-22 14:21:30,load,4
2120,29.52,0.49,1.22,1627,2016-02-22 14:21:32,load,4
2121,29.4,0.48,4.33,1750,2016-02-22 14:21:35,load,4
2122,29.48,0.57,3.22,1709,2016-02-22 14:21:37,load,4
2123,29.58,0.66,4.38,1756,2016-02-22 14:21:39,load,4
2124,29.49,0.67,2.32,1753,2016-02-22 14:21:41,load,4
2125,29.64,0.67,2.97,1741,2016-02-22 14:21:43,load,4
2126,29.69,0.67,2.19,1751,2016-02-22 14:21:45,load,4
2127,29.67,0.67,4.11,1759,2016-02-22 14:21:47,load,4
2128,29.7,0.67,3.61,1739,2016-02-22 14:21:49,load,4
2129,29.78,0.7,5.51,1810,2016-02-22 14:21:51,load,4
2130,29.78,0.63,2.84,1814,2016-02-22 14:21:53,load,4
2131,29.83,0.66,2.21,1720,2016-02-22 14:21:55,load,4
2132,29.85,0.67,4.57,1726,2016-02-22 14:21:57,load,4
2133,29.84,0.63,2.56,1697,2016-02-22 14:21:59,load,4
2134,29.82,0.54,3.83,1595,2016-02-22 14:22:01,load,4
2135,29.82,0.53,2.14,1574,2016-02-22 14:22:03,load,4
2136,29.81,0.53,0.59,1693,2016-02-22 14:22:05,load,4
2137,29.84,0.53,1.64,1624,2016-02-22 14:22:07,load,4
2138,29.91,0.52,3.37,1580,2016-02-22 14:22:09,load,4
2139,30.06,0.54,3.39,1561,2016-02-22 14:22:11,load,4
2140,30.12,0.56,3.57,1556,2016-02-22 14:22:13,load,4
2141,30.12,0.56,3.52,1565,2016-02-22 14:22:16,load,4
2142,30.1,0.57,2.43,1541,2016-02-22 14:22:18,load,4
2143,30.13,0.63,3.24,1568,2016-02-22 14:22:20,load,4
2144,30.16,0.64,3.7,1546,2016-02-22 14:22:22,load,4
2145,30.19,0.64,2.76,1519,2016-02-22 14:22:24,load,4
2146,30.21,0.66,1.75,1516,2016-02-22 14:22:26,load,4
2147,30.25,0.67,1.66,1547,2016-02-22 14:22:28,load,4
2148,30.26,0.66,2.97,1568,2016-02-22 14:22:30,load,4
2149,30.3,0.65,2.67,1577,2016-02-22 14:22:32,load,4
2150,30.31,0.49,1.27,1535,2016-02-22 14:22:34,load,4
2151,30.33,0.48,0.52,1499,2016-02-22 14:22:36,load,4
2152,30.32,0.48,1.14,1486,2016-02-22 14:22:38,load,4
2153,30.31,0.48,1.27,1502,2016-02-22 14:22:40,load,4
2154,30.29,0.49,1.53,1498,2016-02-22 14:22:42,load,4
2155,30.34,0.48,2.58,1472,2016-02-22 14:22:44,load,4
2156,30.49,0.48,1.6,1471,2016-02-22 14:22:46,load,4
2157,30.57,0.48,2.76,1468,2016-02-22 14:22:48,load,4
2158,30.49,0.49,1.31,1497,2016-02-22 14:22:50,load,4
2159,30.52,0.62,2.69,1501,2016-02-22 14:22:52,load,4
2160,30.62,0.63,1.88,1496,2016-02-22 14:22:55,load,4
2161,30.56,0.59,2.47,1517,2016-02-22 14:22:57,load,4
2162,30.59,0.48,1.12,1525,2016-02-22 14:22:59,load,4
2163,30.51,0.48,1.29,1481,2016-02-22 14:23:01,load,4
2164,30.42,0.47,2.54,1475,2016-02-22 14:23:03,load,4
2165,30.68,0.38,1.55,1430,2016-02-22 14:23:05,load,4
2166,30.78,0.43,1.49,1303,2016-02-22 14:23:07,load,4
2167,30.81,0.59,1.03,1117,2016-02-22 14:23:09,load,4
2168,30.83,0.73,1.14,1009,2016-02-22 14:23:11,load,4
2169,30.83,0.68,1.4,928,2016-02-22 14:23:13,load,4
2170,30.94,0.77,1.31,914,2016-02-22 14:23:15,load,4
2171,30.92,0.81,1.05,910,2016-02-22 14:23:17,load,4
2172,30.89,0.9,1.47,902,2016-02-22 14:23:19,load,4
2173,30.92,0.89,0.77,890,2016-02-22 14:23:21,load,4
2174,30.96,0.94,1.62,905,2016-02-22 14:23:23,load,4
2175,31.12,0.95,0.83,919,2016-02-22 14:23:25,load,4
2176,31.17,0.87,1.53,919,2016-02-22 14:23:27,load,4
2177,31.22,0.64,1.92,914,2016-02-22 14:23:29,load,4
2178,31.25,0.59,1.4,919,2016-02-22 14:23:31,load,4
2179,31.26,0.55,1.53,926,2016-02-22 14:23:34,load,4
2180,31.26,0.54,1.14,931,2016-02-22 14:23:36,load,4
2181,31.27,0.65,1.97,1012,2016-02-22 14:23:38,load,4
2182,31.29,0.61,2.34,1189,2016-02-22 14:23:40,load,4
2183,31.31,0.57,0.94,1339,2016-02-22 14:23:42,load,4
2184,31.31,0.55,2.14,1387,2016-02-22 14:23:44,load,4
2185,31.23,0.51,2.03,1393,2016-02-22 14:23:46,load,4
2186,31.32,0.07,0.59,1310,2016-02-22 14:23:48,load,4
2187,31.33,0,0.09,869,2016-02-22 14:23:50,load,4
2188,31.34,0,0.13,316,2016-02-22 14:23:52,load,4
2189,31.45,0,0.35,27,2016-02-22 14:23:54,load,4
2190,31.42,0,0.15,0,2016-02-22 14:23:56,load,4
2191,31.44,0,0.35,0,2016-02-22 14:23:58,load,4
2192,31.38,0,0.17,0,2016-02-22 14:24:00,load,4
2193,21.26,2.66,65.73,0,2016-03-05 11:59:01,load,4
2194,21.25,0.02,76.28,0,2016-03-05 11:59:03,load,4
2195,21.25,0.01,65.71,0,2016-03-05 11:59:05,load,4
2196,21.37,0.05,54.93,0,2016-03-05 11:59:07,load,4
2197,21.51,0.02,48.91,0,2016-03-05 11:59:09,load,4
2198,21.51,0.03,42.87,0,2016-03-05 11:59:11,load,4
2199,21.53,0.01,36.82,0,2016-03-05 11:59:13,load,4
2200,21.52,0.01,25.33,0,2016-03-05 11:59:15,load,4
2201,21.46,0,16.28,0,2016-03-05 11:59:17,load,4
2202,21.39,0,31.08,0,2016-03-05 11:59:19,load,4
2203,21.39,0.11,34.58,0,2016-03-05 11:59:21,load,4
2204,21.39,0.52,81.99,163,2016-03-05 11:59:23,load,4
2205,21.39,0.47,91.07,595,2016-03-05 11:59:26,load,4
2206,21.39,0.58,86.14,1049,2016-03-05 11:59:28,load,4
2207,21.39,0.63,87.76,1159,2016-03-05 11:59:30,load,4
2208,21.39,0.6,82.16,1138,2016-03-05 11:59:32,load,4
2209,21.4,0.57,77.44,1138,2016-03-05 11:59:34,load,4
2210,21.4,0.59,71.42,1180,2016-03-05 11:59:36,load,4
2211,21.41,0.56,63.9,1228,2016-03-05 11:59:38,load,4
2212,21.42,0.55,52.26,1279,2016-03-05 11:59:40,load,4
2213,21.42,0.55,62.19,1285,2016-03-05 11:59:42,load,4
2214,21.42,0.55,69.87,1286,2016-03-05 11:59:44,load,4
2215,21.44,0.55,65.93,1285,2016-03-05 11:59:46,load,4
2216,21.43,0.55,58.3,1288,2016-03-05 11:59:48,load,4
2217,21.46,0.55,62.15,1288,2016-03-05 11:59:50,load,4
2218,21.48,0.55,72.8,1289,2016-03-05 11:59:52,load,4
2219,21.47,0.55,61.43,1288,2016-03-05 11:59:54,load,4
2220,21.49,0.54,63.07,1283,2016-03-05 11:59:56,load,4
